x		y
13.73		89.13
488.5224068	474.1533843
281.1699444	453.951635
481.074463	324.0926377
528.8331625	373.1995193
265.2822831	131.2777328
555.5010785	110.5238651
394.9834316	377.6427467
452.2527381	273.1605067
482.2020345	420.6643964
145.7017703	140.2880474
559.573501	434.8899103
494.5888288	539.0213243
736.1539946	157.8504854
406.5002527	458.558256
647.0792969	175.8034996
216.3455228	64.3662333
116.328283	70.9698305
701.8194236	547.9803011
338.6725354	55.9246043
695.152155	496.8092642
539.9972703	186.471324
205.9706454	181.5318618
594.9425231	484.4979841
466.6338783	20.1507843
326.8526028	260.4660475
353.8102328	317.7000753
799.0880946	75.1160726
201.4985161	323.0328276
880.21		344.03
